genome_id,pattern_idx,pattern,time_s,mem_gb,precision,recall,f1
GCF_049265845.1_ASM4926584v1_genomic.fna,91,####__,53.83,13.14,0.0494,0.8079,0.0931
GCF_049265845.1_ASM4926584v1_genomic.fna,101,####____________,32.50,7.78,0.0527,0.7401,0.0984
GCF_049265845.1_ASM4926584v1_genomic.fna,111,####______________________,18.90,4.96,0.0579,0.5819,0.1053
GCF_049265845.1_ASM4926584v1_genomic.fna,121,#####__,50.28,13.15,0.0465,0.8192,0.0880
GCF_049265845.1_ASM4926584v1_genomic.fna,131,#####____________,34.97,8.11,0.0536,0.7232,0.0998
GCF_049265845.1_ASM4926584v1_genomic.fna,141,#####______________________,24.19,5.73,0.0572,0.6610,0.1053
GCF_049265845.1_ASM4926584v1_genomic.fna,151,######__,56.76,13.78,0.0465,0.8192,0.0880
GCF_049265845.1_ASM4926584v1_genomic.fna,161,######____________,32.35,8.10,0.0555,0.7006,0.1029
GCF_049265845.1_ASM4926584v1_genomic.fna,171,######______________________,28.78,7.13,0.0555,0.7006,0.1029
GCF_049265845.1_ASM4926584v1_genomic.fna,181,#######__,56.49,13.78,0.0478,0.8192,0.0903
GCF_049265845.1_ASM4926584v1_genomic.fna,191,#######____________,33.72,8.09,0.0566,0.7571,0.1053
GCF_049265845.1_ASM4926584v1_genomic.fna,201,#######______________________,29.94,7.44,0.0566,0.7571,0.1053
GCF_049265845.1_ASM4926584v1_genomic.fna,211,########__,57.27,13.81,0.0457,0.8192,0.0866
GCF_049265845.1_ASM4926584v1_genomic.fna,221,########____________,34.58,8.09,0.0566,0.7910,0.1056
GCF_049265845.1_ASM4926584v1_genomic.fna,231,########______________________,31.21,7.77,0.0566,0.7910,0.1056
GCF_049265845.1_ASM4926584v1_genomic.fna,241,#########__,57.47,14.15,0.0459,0.8136,0.0869
GCF_049265845.1_ASM4926584v1_genomic.fna,251,#########____________,33.71,8.64,0.0550,0.8023,0.1029
GCF_049265845.1_ASM4926584v1_genomic.fna,261,#########______________________,35.99,8.68,0.0550,0.8023,0.1029
GCF_049265845.1_ASM4926584v1_genomic.fna,271,##########__,56.14,14.46,0.0462,0.8079,0.0874
