pattern_idx,pattern,match_count,n_genomes,time_s,mem_gb,precision,recall,f1
235,########__________________________,8,49,31.52142857142858,7.799999999999996,0.6266632653061224,0.7103653061224491,0.5603204081632656
213,########____,8,49,53.124081632653066,13.481020408163262,0.6222142857142855,0.7828918367346935,0.593469387755102
223,########______________,8,49,31.94999999999999,7.800408163265302,0.6266632653061224,0.7103653061224491,0.5603204081632656
233,########________________________,8,49,31.947959183673472,7.800612244897956,0.6266632653061224,0.7103653061224491,0.5603204081632656
212,########___,8,49,53.096122448979614,13.485306122448975,0.6212489795918369,0.7845326530612244,0.5928877551020407
222,########_____________,8,49,31.901020408163262,7.800612244897955,0.6266632653061224,0.7103653061224491,0.5603204081632656
232,########_______________________,8,49,32.00326530612246,7.799591836734689,0.6266632653061224,0.7103653061224491,0.5603204081632656
218,########_________,8,49,42.41938775510204,11.58183673469388,0.6308163265306121,0.7477367346938778,0.5818408163265306
228,########___________________,8,49,31.64755102040817,7.800612244897955,0.6266632653061224,0.7103653061224491,0.5603204081632656
238,########_____________________________,8,49,31.36673469387755,7.799591836734691,0.6266632653061224,0.7103653061224491,0.5603204081632656
210,########_,8,46,59.6682608695652,14.467173913043483,0.5975065217391305,0.7888608695652171,0.5766760869565218
220,########___________,8,46,35.763913043478254,8.445869565217395,0.6057652173913042,0.7200847826086958,0.5509217391304351
230,########_____________________,8,46,31.47086956521739,7.797826086956518,0.6057652173913042,0.7200847826086958,0.5509217391304351
219,########__________,8,49,38.907346938775504,10.83510204081633,0.6266632653061224,0.7103653061224491,0.5603204081632656
229,########____________________,8,49,31.311224489795922,7.800612244897954,0.6266632653061224,0.7103653061224491,0.5603204081632656
239,########______________________________,8,49,31.61775510204082,7.800204081632648,0.6266632653061224,0.7103653061224491,0.5603204081632656
217,########________,8,49,45.04530612244898,11.993877551020402,0.6268387755102042,0.7631530612244898,0.5870204081632652
227,########__________________,8,49,31.736326530612242,7.800408163265301,0.6266632653061224,0.7103653061224491,0.5603204081632656
237,########____________________________,8,49,31.32897959183674,7.799387755102038,0.6266632653061224,0.7103653061224491,0.5603204081632656
214,########_____,8,49,53.03020408163266,13.464897959183677,0.6227061224489796,0.7807999999999998,0.5928367346938774
